vx, V(vx), V(vy), V(vz)
3.659999999999966e+000, 3.660000e+000, 0.000000e+000, 3.659947e+000
3.669999999999966e+000, 3.670000e+000, 0.000000e+000, 3.669947e+000
3.679999999999966e+000, 3.680000e+000, 0.000000e+000, 3.679947e+000
3.689999999999965e+000, 3.690000e+000, 0.000000e+000, 3.689947e+000
3.699999999999965e+000, 3.700000e+000, 0.000000e+000, 3.699947e+000
3.709999999999965e+000, 3.710000e+000, 0.000000e+000, 3.709947e+000
3.719999999999965e+000, 3.720000e+000, 0.000000e+000, 3.719947e+000
3.729999999999965e+000, 3.730000e+000, 0.000000e+000, 3.729946e+000
3.739999999999964e+000, 3.740000e+000, 0.000000e+000, 3.739946e+000
3.749999999999964e+000, 3.750000e+000, 0.000000e+000, 3.749946e+000
3.759999999999964e+000, 3.760000e+000, 0.000000e+000, 3.759946e+000
3.769999999999964e+000, 3.770000e+000, 0.000000e+000, 3.769946e+000
3.779999999999963e+000, 3.780000e+000, 0.000000e+000, 3.779946e+000
3.789999999999963e+000, 3.790000e+000, 0.000000e+000, 3.789946e+000
3.799999999999963e+000, 3.800000e+000, 0.000000e+000, 3.799946e+000
3.809999999999963e+000, 3.810000e+000, 0.000000e+000, 3.809946e+000
3.819999999999963e+000, 3.820000e+000, 0.000000e+000, 3.819946e+000
3.829999999999962e+000, 3.830000e+000, 0.000000e+000, 3.829945e+000
3.839999999999962e+000, 3.840000e+000, 0.000000e+000, 3.839945e+000
3.849999999999962e+000, 3.850000e+000, 0.000000e+000, 3.849945e+000
3.859999999999962e+000, 3.860000e+000, 0.000000e+000, 3.859945e+000
3.869999999999962e+000, 3.870000e+000, 0.000000e+000, 3.869945e+000
3.879999999999961e+000, 3.880000e+000, 0.000000e+000, 3.879945e+000
3.889999999999961e+000, 3.890000e+000, 0.000000e+000, 3.889945e+000
3.899999999999961e+000, 3.900000e+000, 0.000000e+000, 3.899945e+000
3.909999999999961e+000, 3.910000e+000, 0.000000e+000, 3.909945e+000
3.919999999999960e+000, 3.920000e+000, 0.000000e+000, 3.919945e+000
3.929999999999960e+000, 3.930000e+000, 0.000000e+000, 3.929944e+000
3.939999999999960e+000, 3.940000e+000, 0.000000e+000, 3.939944e+000
3.949999999999960e+000, 3.950000e+000, 0.000000e+000, 3.949944e+000
3.959999999999960e+000, 3.960000e+000, 0.000000e+000, 3.959944e+000
3.969999999999959e+000, 3.970000e+000, 0.000000e+000, 3.969944e+000
3.979999999999959e+000, 3.980000e+000, 0.000000e+000, 3.979944e+000
3.989999999999959e+000, 3.990000e+000, 0.000000e+000, 3.989944e+000
3.999999999999959e+000, 4.000000e+000, 0.000000e+000, 3.999944e+000
4.009999999999959e+000, 4.010000e+000, 0.000000e+000, 4.009943e+000
4.019999999999959e+000, 4.020000e+000, 0.000000e+000, 4.019943e+000
4.029999999999959e+000, 4.030000e+000, 0.000000e+000, 4.029943e+000
4.039999999999958e+000, 4.040000e+000, 0.000000e+000, 4.039943e+000
4.049999999999958e+000, 4.050000e+000, 0.000000e+000, 4.049943e+000
4.059999999999958e+000, 4.060000e+000, 0.000000e+000, 4.059943e+000
4.069999999999958e+000, 4.070000e+000, 0.000000e+000, 4.069943e+000
4.079999999999957e+000, 4.080000e+000, 0.000000e+000, 4.079943e+000
4.089999999999957e+000, 4.090000e+000, 0.000000e+000, 4.089943e+000
4.099999999999957e+000, 4.100000e+000, 0.000000e+000, 4.099943e+000
4.109999999999957e+000, 4.110000e+000, 0.000000e+000, 4.109942e+000
4.119999999999957e+000, 4.120000e+000, 0.000000e+000, 4.119943e+000
4.129999999999956e+000, 4.130000e+000, 0.000000e+000, 4.129942e+000
4.139999999999956e+000, 4.140000e+000, 0.000000e+000, 4.139942e+000
4.149999999999956e+000, 4.150000e+000, 0.000000e+000, 4.149942e+000
4.159999999999956e+000, 4.160000e+000, 0.000000e+000, 4.159942e+000
4.169999999999956e+000, 4.170000e+000, 0.000000e+000, 4.169942e+000
4.179999999999955e+000, 4.180000e+000, 0.000000e+000, 4.179942e+000
4.189999999999955e+000, 4.190000e+000, 0.000000e+000, 4.189942e+000
4.199999999999955e+000, 4.200000e+000, 0.000000e+000, 4.199942e+000
4.209999999999955e+000, 4.210000e+000, 0.000000e+000, 4.209941e+000
4.219999999999955e+000, 4.220000e+000, 0.000000e+000, 4.219942e+000
4.229999999999954e+000, 4.230000e+000, 0.000000e+000, 4.229941e+000
4.239999999999954e+000, 4.240000e+000, 0.000000e+000, 4.239941e+000
4.249999999999954e+000, 4.250000e+000, 0.000000e+000, 4.249941e+000
4.259999999999954e+000, 4.260000e+000, 0.000000e+000, 4.259941e+000
4.269999999999953e+000, 4.270000e+000, 0.000000e+000, 4.269941e+000
4.279999999999953e+000, 4.280000e+000, 0.000000e+000, 4.279941e+000
4.289999999999953e+000, 4.290000e+000, 0.000000e+000, 4.289941e+000
4.299999999999953e+000, 4.300000e+000, 0.000000e+000, 4.299941e+000
4.309999999999953e+000, 4.310000e+000, 0.000000e+000, 4.309940e+000
4.319999999999952e+000, 4.320000e+000, 0.000000e+000, 4.319941e+000
4.329999999999952e+000, 4.330000e+000, 0.000000e+000, 4.329940e+000
4.339999999999952e+000, 4.340000e+000, 0.000000e+000, 4.339940e+000
4.349999999999952e+000, 4.350000e+000, 0.000000e+000, 4.349940e+000
4.359999999999952e+000, 4.360000e+000, 0.000000e+000, 4.359940e+000
4.369999999999951e+000, 4.370000e+000, 0.000000e+000, 4.369940e+000
4.379999999999951e+000, 4.380000e+000, 0.000000e+000, 4.379940e+000
4.389999999999951e+000, 4.390000e+000, 0.000000e+000, 4.389940e+000
4.399999999999951e+000, 4.400000e+000, 0.000000e+000, 4.399940e+000
4.409999999999950e+000, 4.410000e+000, 0.000000e+000, 4.409939e+000
4.419999999999950e+000, 4.420000e+000, 0.000000e+000, 4.419940e+000
4.429999999999950e+000, 4.430000e+000, 0.000000e+000, 4.429939e+000
4.439999999999950e+000, 4.440000e+000, 0.000000e+000, 4.439939e+000
4.449999999999950e+000, 4.450000e+000, 0.000000e+000, 4.449939e+000
4.459999999999949e+000, 4.460000e+000, 0.000000e+000, 4.459939e+000
4.469999999999949e+000, 4.470000e+000, 0.000000e+000, 4.469939e+000
4.479999999999949e+000, 4.480000e+000, 0.000000e+000, 4.479939e+000
4.489999999999949e+000, 4.490000e+000, 0.000000e+000, 4.489939e+000
4.499999999999949e+000, 4.500000e+000, 0.000000e+000, 4.499938e+000
4.509999999999948e+000, 4.510000e+000, 0.000000e+000, 4.509939e+000
4.519999999999948e+000, 4.520000e+000, 0.000000e+000, 4.519938e+000
4.529999999999948e+000, 4.530000e+000, 0.000000e+000, 4.529938e+000
4.539999999999948e+000, 4.540000e+000, 0.000000e+000, 4.539938e+000
4.549999999999947e+000, 4.550000e+000, 0.000000e+000, 4.549938e+000
4.559999999999947e+000, 4.560000e+000, 0.000000e+000, 4.559938e+000
4.569999999999947e+000, 4.570000e+000, 0.000000e+000, 4.569938e+000
4.579999999999947e+000, 4.580000e+000, 0.000000e+000, 4.579938e+000
4.589999999999947e+000, 4.590000e+000, 0.000000e+000, 4.589938e+000
4.599999999999946e+000, 4.600000e+000, 0.000000e+000, 4.599937e+000
4.609999999999946e+000, 4.610000e+000, 0.000000e+000, 4.609938e+000
4.619999999999946e+000, 4.620000e+000, 0.000000e+000, 4.619937e+000
4.629999999999946e+000, 4.630000e+000, 0.000000e+000, 4.629937e+000
4.639999999999946e+000, 4.640000e+000, 0.000000e+000, 4.639937e+000
4.649999999999945e+000, 4.650000e+000, 0.000000e+000, 4.649937e+000
4.659999999999945e+000, 4.660000e+000, 0.000000e+000, 4.659937e+000
4.669999999999945e+000, 4.670000e+000, 0.000000e+000, 4.669937e+000
4.679999999999945e+000, 4.680000e+000, 0.000000e+000, 4.679937e+000
4.689999999999944e+000, 4.690000e+000, 0.000000e+000, 4.689937e+000
4.699999999999944e+000, 4.700000e+000, 0.000000e+000, 4.699936e+000
4.709999999999944e+000, 4.710000e+000, 0.000000e+000, 4.709937e+000
4.719999999999944e+000, 4.720000e+000, 0.000000e+000, 4.719936e+000
4.729999999999944e+000, 4.730000e+000, 0.000000e+000, 4.729936e+000
4.739999999999943e+000, 4.740000e+000, 0.000000e+000, 4.739936e+000
4.749999999999943e+000, 4.750000e+000, 0.000000e+000, 4.749936e+000
4.759999999999943e+000, 4.760000e+000, 0.000000e+000, 4.759936e+000
4.769999999999943e+000, 4.770000e+000, 0.000000e+000, 4.769936e+000
4.779999999999943e+000, 4.780000e+000, 0.000000e+000, 4.779936e+000
4.789999999999942e+000, 4.790000e+000, 0.000000e+000, 4.789936e+000
4.799999999999942e+000, 4.800000e+000, 0.000000e+000, 4.799935e+000
4.809999999999942e+000, 4.810000e+000, 0.000000e+000, 4.809936e+000
4.819999999999942e+000, 4.820000e+000, 0.000000e+000, 4.819935e+000
4.829999999999942e+000, 4.830000e+000, 0.000000e+000, 4.829935e+000
4.839999999999941e+000, 4.840000e+000, 0.000000e+000, 4.839935e+000
4.849999999999941e+000, 4.850000e+000, 0.000000e+000, 4.849935e+000
4.859999999999941e+000, 4.860000e+000, 0.000000e+000, 4.859935e+000
4.869999999999941e+000, 4.870000e+000, 0.000000e+000, 4.869935e+000
4.879999999999940e+000, 4.880000e+000, 0.000000e+000, 4.879935e+000
4.889999999999940e+000, 4.890000e+000, 0.000000e+000, 4.889935e+000
4.899999999999940e+000, 4.900000e+000, 0.000000e+000, 4.899935e+000
4.909999999999940e+000, 4.910000e+000, 0.000000e+000, 4.909935e+000
4.919999999999940e+000, 4.920000e+000, 0.000000e+000, 4.919934e+000
4.929999999999939e+000, 4.930000e+000, 0.000000e+000, 4.929934e+000
4.939999999999939e+000, 4.940000e+000, 0.000000e+000, 4.939934e+000
4.949999999999939e+000, 4.950000e+000, 0.000000e+000, 4.949934e+000
4.959999999999939e+000, 4.960000e+000, 0.000000e+000, 4.959934e+000
4.969999999999939e+000, 4.970000e+000, 0.000000e+000, 4.969934e+000
4.979999999999938e+000, 4.980000e+000, 0.000000e+000, 4.979934e+000
4.989999999999938e+000, 4.990000e+000, 0.000000e+000, 4.989933e+000
5.000000000000000e+000, 5.000000e+000, 0.000000e+000, 4.999934e+000
Step Information: V1=0.500  (Run: 2/11)
0.000000000000000e+000, 0.000000e+000, 5.000000e-001, 4.999799e-001
1.000000000000000e-002, 1.000000e-002, 5.000000e-001, 5.000796e-001
2.000000000000000e-002, 2.000000e-002, 5.000000e-001, 5.003790e-001
3.000000000000000e-002, 3.000000e-002, 5.000000e-001, 5.008769e-001
4.000000000000000e-002, 4.000000e-002, 5.000000e-001, 5.015762e-001
5.000000000000000e-002, 5.000000e-002, 5.000000e-001, 5.024613e-001
6.000000000000001e-002, 6.000000e-002, 5.000000e-001, 5.035577e-001
7.000000000000001e-002, 7.000000e-002, 5.000000e-001, 5.048501e-001
8.000000000000000e-002, 8.000000e-002, 5.000000e-001, 5.063345e-001
9.000000000000000e-002, 9.000000e-002, 5.000000e-001, 5.080108e-001
9.999999999999999e-002, 1.000000e-001, 5.000000e-001, 5.098776e-001
1.100000000000000e-001, 1.100000e-001, 5.000000e-001, 5.119327e-001
1.200000000000000e-001, 1.200000e-001, 5.000000e-001, 5.141741e-001
1.300000000000000e-001, 1.300000e-001, 5.000000e-001, 5.165993e-001
1.400000000000000e-001, 1.400000e-001, 5.000000e-001, 5.192057e-001
1.500000000000000e-001, 1.500000e-001, 5.000000e-001, 5.219908e-001
1.600000000000000e-001, 1.600000e-001, 5.000000e-001, 5.249515e-001
1.700000000000000e-001, 1.700000e-001, 5.000000e-001, 5.280850e-001
1.800000000000000e-001, 1.800000e-001, 5.000000e-001, 5.313883e-001
1.900000000000000e-001, 1.900000e-001, 5.000000e-001, 5.348580e-001
2.000000000000000e-001, 2.000000e-001, 5.000000e-001, 5.384912e-001
2.100000000000001e-001, 2.100000e-001, 5.000000e-001, 5.422845e-001
2.200000000000001e-001, 2.200000e-001, 5.000000e-001, 5.462345e-001
2.300000000000001e-001, 2.300000e-001, 5.000000e-001, 5.503379e-001
2.400000000000001e-001, 2.400000e-001, 5.000000e-001, 5.545912e-001
2.500000000000001e-001, 2.500000e-001, 5.000000e-001, 5.589910e-001
2.600000000000001e-001, 2.600000e-001, 5.000000e-001, 5.635340e-001
2.700000000000001e-001, 2.700000e-001, 5.000000e-001, 5.682167e-001
2.800000000000001e-001, 2.800000e-001, 5.000000e-001, 5.730356e-001
2.900000000000001e-001, 2.900000e-001, 5.000000e-001, 5.779874e-001
3.000000000000001e-001, 3.000000e-001, 5.000000e-001, 5.830686e-001
3.100000000000001e-001, 3.100000e-001, 5.000000e-001, 5.882759e-001
3.200000000000001e-001, 3.200000e-001, 5.000000e-001, 5.936061e-001
3.300000000000001e-001, 3.300000e-001, 5.000000e-001, 5.990556e-001
3.400000000000001e-001, 3.400000e-001, 5.000000e-001, 6.046216e-001
3.500000000000001e-001, 3.500000e-001, 5.000000e-001, 6.103006e-001
3.600000000000002e-001, 3.600000e-001, 5.000000e-001, 6.160896e-001
3.700000000000002e-001, 3.700000e-001, 5.000000e-001, 6.219855e-001
3.800000000000002e-001, 3.800000e-001, 5.000000e-001, 6.279852e-001
3.900000000000002e-001, 3.900000e-001, 5.000000e-001, 6.340860e-001
4.000000000000002e-001, 4.000000e-001, 5.000000e-001, 6.402848e-001
4.100000000000002e-001, 4.100000e-001, 5.000000e-001, 6.465788e-001
4.200000000000002e-001, 4.200000e-001, 5.000000e-001, 6.529652e-001
4.300000000000002e-001, 4.300000e-001, 5.000000e-001, 6.594415e-001
4.400000000000002e-001, 4.400000e-001, 5.000000e-001, 6.660050e-001
4.500000000000002e-001, 4.500000e-001, 5.000000e-001, 6.726531e-001
4.600000000000002e-001, 4.600000e-001, 5.000000e-001, 6.793833e-001
4.700000000000003e-001, 4.700000e-001, 5.000000e-001, 6.861933e-001
4.800000000000003e-001, 4.800000e-001, 5.000000e-001, 6.930806e-001
4.900000000000003e-001, 4.900000e-001, 5.000000e-001, 7.000430e-001
5.000000000000002e-001, 5.000000e-001, 5.000000e-001, 7.070783e-001
5.100000000000002e-001, 5.100000e-001, 5.000000e-001, 7.141843e-001
5.200000000000002e-001, 5.200000e-001, 5.000000e-001, 7.213589e-001
5.300000000000003e-001, 5.300000e-001, 5.000000e-001, 7.286001e-001
5.400000000000003e-001, 5.400000e-001, 5.000000e-001, 7.359059e-001
5.500000000000003e-001, 5.500000e-001, 5.000000e-001, 7.432746e-001
5.600000000000003e-001, 5.600000e-001, 5.000000e-001, 7.507041e-001
5.700000000000003e-001, 5.700000e-001, 5.000000e-001, 7.581926e-001
5.800000000000003e-001, 5.800000e-001, 5.000000e-001, 7.657385e-001
5.900000000000003e-001, 5.900000e-001, 5.000000e-001, 7.733401e-001
6.000000000000003e-001, 6.000000e-001, 5.000000e-001, 7.809957e-001
6.100000000000003e-001, 6.100000e-001, 5.000000e-001, 7.887039e-001
6.200000000000003e-001, 6.200000e-001, 5.000000e-001, 7.964630e-001
6.300000000000003e-001, 6.300000e-001, 5.000000e-001, 8.042715e-001
6.400000000000004e-001, 6.400000e-001, 5.000000e-001, 8.121281e-001
6.500000000000004e-001, 6.500000e-001, 5.000000e-001, 8.200314e-001
6.600000000000004e-001, 6.600000e-001, 5.000000e-001, 8.279800e-001
6.700000000000004e-001, 6.700000e-001, 5.000000e-001, 8.359727e-001
6.800000000000004e-001, 6.800000e-001, 5.000000e-001, 8.440081e-001
6.900000000000004e-001, 6.900000e-001, 5.000000e-001, 8.520852e-001
7.000000000000004e-001, 7.000000e-001, 5.000000e-001, 8.602027e-001
7.100000000000004e-001, 7.100000e-001, 5.000000e-001, 8.683594e-001
7.200000000000004e-001, 7.200000e-001, 5.000000e-001, 8.765543e-001
7.300000000000004e-001, 7.300000e-001, 5.000000e-001, 8.847863e-001
7.400000000000004e-001, 7.400000e-001, 5.000000e-001, 8.930544e-001
7.500000000000004e-001, 7.500000e-001, 5.000000e-001, 9.013577e-001
7.600000000000005e-001, 7.600000e-001, 5.000000e-001, 9.096950e-001
7.700000000000005e-001, 7.700000e-001, 5.000000e-001, 9.180655e-001
7.800000000000005e-001, 7.800000e-001, 5.000000e-001, 9.264684e-001
7.900000000000005e-001, 7.900000e-001, 5.000000e-001, 9.349027e-001
8.000000000000005e-001, 8.000000e-001, 5.000000e-001, 9.433676e-001
8.100000000000005e-001, 8.100000e-001, 5.000000e-001, 9.518623e-001
8.200000000000005e-001, 8.200000e-001, 5.000000e-001, 9.603859e-001
8.300000000000005e-001, 8.300000e-001, 5.000000e-001, 9.689378e-001
8.400000000000005e-001, 8.400000e-001, 5.000000e-001, 9.775172e-001
8.500000000000005e-001, 8.500000e-001, 5.000000e-001, 9.861233e-001
8.600000000000005e-001, 8.600000e-001, 5.000000e-001, 9.947555e-001
8.700000000000006e-001, 8.700000e-001, 5.000000e-001, 1.003413e+000
8.800000000000006e-001, 8.800000e-001, 5.000000e-001, 1.012095e+000
8.900000000000006e-001, 8.900000e-001, 5.000000e-001, 1.020802e+000
9.000000000000006e-001, 9.000000e-001, 5.000000e-001, 1.029532e+000
9.100000000000006e-001, 9.100000e-001, 5.000000e-001, 1.038285e+000
9.200000000000006e-001, 9.200000e-001, 5.000000e-001, 1.047060e+000
9.300000000000006e-001, 9.300000e-001, 5.000000e-001, 1.055857e+000
9.400000000000006e-001, 9.400000e-001, 5.000000e-001, 1.064675e+000
9.500000000000006e-001, 9.500000e-001, 5.000000e-001, 1.073514e+000
9.600000000000006e-001, 9.600000e-001, 5.000000e-001, 1.082373e+000
9.700000000000006e-001, 9.700000e-001, 5.000000e-001, 1.091252e+000
9.800000000000007e-001, 9.800000e-001, 5.000000e-001, 1.100150e+000
9.900000000000007e-001, 9.900000e-001, 5.000000e-001, 1.109067e+000
1.000000000000001e+000, 1.000000e+000, 5.000000e-001, 1.118002e+000
1.010000000000001e+000, 1.010000e+000, 5.000000e-001, 1.126955e+000
1.020000000000001e+000, 1.020000e+000, 5.000000e-001, 1.135926e+000
1.030000000000001e+000, 1.030000e+000, 5.000000e-001, 1.144913e+000
1.040000000000001e+000, 1.040000e+000, 5.000000e-001, 1.153918e+000
1.050000000000001e+000, 1.050000e+000, 5.000000e-001, 1.162938e+000
1.060000000000001e+000, 1.060000e+000, 5.000000e-001, 1.171975e+000
1.070000000000001e+000, 1.070000e+000, 5.000000e-001, 1.181027e+000
1.080000000000001e+000, 1.080000e+000, 5.000000e-001, 1.190094e+000
1.090000000000001e+000, 1.090000e+000, 5.000000e-001, 1.199176e+000
1.100000000000001e+000, 1.100000e+000, 5.000000e-001, 1.208272e+000
1.110000000000001e+000, 1.110000e+000, 5.000000e-001, 1.217383e+000
1.120000000000001e+000, 1.120000e+000, 5.000000e-001, 1.226507e+000
1.130000000000001e+000, 1.130000e+000, 5.000000e-001, 1.235645e+000
1.140000000000001e+000, 1.140000e+000, 5.000000e-001, 1.244797e+000
1.150000000000001e+000, 1.150000e+000, 5.000000e-001, 1.253961e+000
1.160000000000001e+000, 1.160000e+000, 5.000000e-001, 1.263138e+000
1.170000000000001e+000, 1.170000e+000, 5.000000e-001, 1.272327e+000
1.180000000000001e+000, 1.180000e+000, 5.000000e-001, 1.281528e+000
1.190000000000001e+000, 1.190000e+000, 5.000000e-001, 1.290742e+000
1.200000000000001e+000, 1.200000e+000, 5.000000e-001, 1.299967e+000
1.210000000000001e+000, 1.210000e+000, 5.000000e-001, 1.309203e+000
1.220000000000001e+000, 1.220000e+000, 5.000000e-001, 1.318451e+000
1.230000000000001e+000, 1.230000e+000, 5.000000e-001, 1.327709e+000
1.240000000000001e+000, 1.240000e+000, 5.000000e-001, 1.336978e+000
1.250000000000001e+000, 1.250000e+000, 5.000000e-001, 1.346258e+000
1.260000000000001e+000, 1.260000e+000, 5.000000e-001, 1.355547e+000
1.270000000000001e+000, 1.270000e+000, 5.000000e-001, 1.364847e+000
1.280000000000001e+000, 1.280000e+000, 5.000000e-001, 1.374157e+000
1.290000000000001e+000, 1.290000e+000, 5.000000e-001, 1.383476e+000
1.300000000000001e+000, 1.300000e+000, 5.000000e-001, 1.392805e+000
1.310000000000001e+000, 1.310000e+000, 5.000000e-001, 1.402143e+000
1.320000000000001e+000, 1.320000e+000, 5.000000e-001, 1.411490e+000
1.330000000000001e+000, 1.330000e+000, 5.000000e-001, 1.420846e+000
1.340000000000001e+000, 1.340000e+000, 5.000000e-001, 1.430210e+000
1.350000000000001e+000, 1.350000e+000, 5.000000e-001, 1.439584e+000
1.360000000000001e+000, 1.360000e+000, 5.000000e-001, 1.448965e+000
1.370000000000001e+000, 1.370000e+000, 5.000000e-001, 1.458355e+000
1.380000000000001e+000, 1.380000e+000, 5.000000e-001, 1.467753e+000
1.390000000000001e+000, 1.390000e+000, 5.000000e-001, 1.477159e+000
1.400000000000001e+000, 1.400000e+000, 5.000000e-001, 1.486572e+000
1.410000000000001e+000, 1.410000e+000, 5.000000e-001, 1.495993e+000
1.420000000000001e+000, 1.420000e+000, 5.000000e-001, 1.505422e+000
1.430000000000001e+000, 1.430000e+000, 5.000000e-001, 1.514858e+000
1.440000000000001e+000, 1.440000e+000, 5.000000e-001, 1.524301e+000
1.450000000000001e+000, 1.450000e+000, 5.000000e-001, 1.533751e+000
1.460000000000001e+000, 1.460000e+000, 5.000000e-001, 1.543208e+000
1.470000000000001e+000, 1.470000e+000, 5.000000e-001, 1.552672e+000
1.480000000000001e+000, 1.480000e+000, 5.000000e-001, 1.562143e+000
1.490000000000001e+000, 1.490000e+000, 5.000000e-001, 1.571620e+000
